estado,estacion,antena,latitud,longitud,altitud,fecha,dir_rafaga,dir_viento,vel_rafaga,vel_viento,temperatura,humedad,presion_barometrica,precipitacion,radiacion_solar,rh
JA,LAGOS DE MORENO,    SMN ESIME,0.478197818003627,0.384775143146519,0.4609809321184191,07/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.408289450328383,0.3614491217079111,0.9567139491678008,0.5,0.353783636682318,Lerma Santiago
JA,LAGOS DE MORENO,    SMN ESIME,0.478197818003627,0.384775143146519,0.4609809321184191,08/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.414206259984616,0.21687429218573,0.9567811371893179,0.5,0.49308124463796504,Lerma Santiago
JA,LAGOS DE MORENO,    SMN ESIME,0.478197818003627,0.384775143146519,0.4609809321184191,09/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.31657890065676597,0.21687429218573,0.957049889275385,0.5,0.48570123891846,Lerma Santiago
JA,LAGOS DE MORENO,    SMN ESIME,0.478197818003627,0.384775143146519,0.4609809321184191,11/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.3224957103129989,0.373497024168092,0.9565627761193892,0.5,0.173895997269398,Lerma Santiago
JA,LAGOS DE MORENO,    SMN ESIME,0.478197818003627,0.384775143146519,0.4609809321184191,13/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.340246139281699,0.542167658610636,0.9566971521624219,0.5,0.265684818405734,Lerma Santiago
JA,LAGOS DE MORENO,    SMN ESIME,0.478197818003627,0.384775143146519,0.4609809321184191,16/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.307703686172416,0.626502975831908,0.956881919221593,0.5,0.23431979409784,Lerma Santiago
JA,LAGOS DE MORENO,    SMN ESIME,0.478197818003627,0.384775143146519,0.4609809321184191,18/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.352079758594166,0.6024071709115439,0.956663558151664,0.5,0.16743849226483098,Lerma Santiago
JA,LAGOS DE MORENO,    SMN ESIME,0.478197818003627,0.384775143146519,0.4609809321184191,19/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.349121353766049,0.457832341389364,0.9565123851032512,0.5,0.452952463538159,Lerma Santiago
JA,LAGOS DE MORENO,    SMN ESIME,0.478197818003627,0.384775143146519,0.4609809321184191,20/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.32841251996923304,0.33735331678754704,0.9568147312000759,0.5,0.516605012868885,Lerma Santiago
JA,LAGOS DE MORENO,    SMN ESIME,0.478197818003627,0.384775143146519,0.4609809321184191,23/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.352079758594166,0.39759282908845595,0.9563612120548379,0.5,0.48339498713111495,Lerma Santiago
JA,LAGOS DE MORENO,    SMN ESIME,0.478197818003627,0.384775143146519,0.4609809321184191,24/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.340246139281699,0.180730584805185,0.9562772270279419,0.5,0.546125035746903,Lerma Santiago
JA,LAGOS DE MORENO,    SMN ESIME,0.478197818003627,0.384775143146519,0.4609809321184191,25/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.337287734453583,0.14458687742464002,0.956344415049459,0.5,0.50461250357469,Lerma Santiago
JA,LAGOS DE MORENO,    SMN ESIME,0.478197818003627,0.384775143146519,0.4609809321184191,31/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.28107804271936604,0.108443170044095,0.956260430022563,0.5,0.3616248927592921,Lerma Santiago
JA,CD GUZMAN,    SMN ESIME,0.362202702008535,0.29133345382991804,0.36723852754842795,02/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.310662091000532,0.638550878292089,0.962693683082789,0.5,0.193268512283097,Lerma Santiago
JA,CD GUZMAN,    SMN ESIME,0.362202702008535,0.29133345382991804,0.36723852754842795,04/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.36687178273474896,0.530119756150454,0.9628952471473392,0.5,0.403137424931504,Lerma Santiago
JA,CD GUZMAN,    SMN ESIME,0.362202702008535,0.29133345382991804,0.36723852754842795,06/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.387580616531566,0.5662634635309991,0.9632647812656808,0.5,0.332566120238743,Lerma Santiago
JA,CD GUZMAN,    SMN ESIME,0.362202702008535,0.29133345382991804,0.36723852754842795,07/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.40237264067215,0.554215561070818,0.9631639992334059,0.5,0.33810112452837104,Lerma Santiago
JA,CD GUZMAN,    SMN ESIME,0.362202702008535,0.29133345382991804,0.36723852754842795,08/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.43491509378143295,0.578311365991181,0.963147202228027,0.5,0.437731201741681,Lerma Santiago
JA,CD GUZMAN,    SMN ESIME,0.362202702008535,0.29133345382991804,0.36723852754842795,09/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.33137092479734903,0.469880243849546,0.963331969287198,0.5,0.3948349184970621,Lerma Santiago
JA,CD GUZMAN,    SMN ESIME,0.362202702008535,0.29133345382991804,0.36723852754842795,10/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.357996568250399,0.6024071709115439,0.9633823603033348,0.5,0.273526074482708,Lerma Santiago
JA,CD GUZMAN,    SMN ESIME,0.362202702008535,0.29133345382991804,0.36723852754842795,13/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.352079758594166,0.662646683212453,0.963113608217269,0.5,0.2822898312746189,Lerma Santiago
JA,CD GUZMAN,    SMN ESIME,0.362202702008535,0.29133345382991804,0.36723852754842795,16/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.360954973078516,0.6746945856726341,0.9632647812656808,0.5,0.0996346897168845,Lerma Santiago
JA,CD GUZMAN,    SMN ESIME,0.362202702008535,0.29133345382991804,0.36723852754842795,21/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.4319566889533161,0.457832341389364,0.9631304052226479,0.5,0.5281362718056111,Lerma Santiago
JA,CD GUZMAN,    SMN ESIME,0.362202702008535,0.29133345382991804,0.36723852754842795,22/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.387580616531566,0.530119756150454,0.962979232174235,0.5,0.36715989704891994,Lerma Santiago
JA,CD GUZMAN,    SMN ESIME,0.362202702008535,0.29133345382991804,0.36723852754842795,24/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.3727885923909829,0.5662634635309991,0.962760871104306,0.5,0.506457505004566,Lerma Santiago
JA,CD GUZMAN,    SMN ESIME,0.362202702008535,0.29133345382991804,0.36723852754842795,30/01/2019,0.46538093149126397,0.42984413609718897,0.598189545102835,0.49018464144968504,0.313620495828649,0.39759282908845595,0.9627440740989259,0.5,0.582563813986956,Lerma Santiago
JA,CHAMELACUIXMALA,    SMN EMAS,0.34661419127437004,0.194293918446571,0.0202949889852675,03/01/2019,0.680554552474708,0.949858218060066,0.865928770696714,0.490713511840272,0.56212650139045,0.614455073371726,0.9875532510439742,0.5,0.25830481268623,Costa de Jalisco
JA,CHAMELACUIXMALA,    SMN EMAS,0.34661419127437004,0.194293918446571,0.0202949889852675,05/01/2019,0.6722212654374139,0.885791722608788,0.6775297996449399,0.30498374864572,0.5710017158748001,0.626502975831908,0.9880235671945912,0.5,0.34640363096281396,Costa de Jalisco
JA,CHAMELACUIXMALA,    SMN EMAS,0.34661419127437004,0.194293918446571,0.0202949889852675,13/01/2019,0.6611102160543549,0.7994412287396729,0.7753523423064379,0.379275653923541,0.585793740015384,0.7108382930531791,0.988006770189212,0.5,0.28874733627918603,Costa de Jalisco
JA,CHAMELACUIXMALA,    SMN EMAS,0.34661419127437004,0.194293918446571,0.0202949889852675,16/01/2019,0.699998888895062,0.844009225575345,0.931143799137712,0.2275963473146569,0.615377788296551,0.6867424881328161,0.9880235671945912,0.5,0.288286085921717,Costa de Jalisco
JA,CHAMELACUIXMALA,    SMN EMAS,0.34661419127437004,0.194293918446571,0.0202949889852675,21/01/2019,0.674999027783179,0.718661734475017,0.8804209992391578,0.404813496362792,0.600585764155967,0.7590299028939059,0.987956379173075,0.5,0.263839816975858,Costa de Jalisco
JA,CHAMELACUIXMALA,    SMN EMAS,0.34661419127437004,0.194293918446571,0.0202949889852675,16/02/2019,0.6555546913628261,0.6908067364527221,0.913028513459657,0.48916576381365096,0.5680433110466839,0.638550878292089,1.67970053791793e-07,0.5,0.46644556802201503,Costa de Jalisco
JA,NEVADO COLIMA,    SMN EMAS,0.353272401816067,0.28355801398895303,0.836192154533871,04/01/2019,0.46944461419658795,0.451253753460984,0.7554255280605771,0.9999226125986692,0.112448967516715,0.457832341389364,0.932694231475575,0.5,0.49538749642531,Lerma Santiago
JA,NEVADO COLIMA,    SMN EMAS,0.353272401816067,0.28355801398895303,0.836192154533871,07/01/2019,0.23055705246082,0.348190260778491,0.32609325749067103,0.362250425630707,0.15978344476658202,0.30120960940700203,0.9331477506208128,0.5,0.432657447809522,Lerma Santiago
JA,NEVADO COLIMA,    SMN EMAS,0.353272401816067,0.28355801398895303,0.836192154533871,19/01/2019,0.761109660501886,0.292480264733901,0.45652331437266797,0.0921683949852964,0.047364061298148,0.457832341389364,0.932744622491712,0.5,0.520295015728637,Lerma Santiago
JA,NEVADO COLIMA,    SMN EMAS,0.353272401816067,0.28355801398895303,0.836192154533871,23/01/2019,0.8888867284070641,0.810583227948591,0.7499909423571609,0.742996440179539,0.0739897047511981,0.39759282908845595,0.932694231475575,0.5,0.5927113218512751,Lerma Santiago
JA,NEVADO COLIMA,    SMN EMAS,0.353272401816067,0.28355801398895303,0.836192154533871,05/02/2019,0.8555535802578871,0.969356716675673,0.42935038585558505,0.34212970128463105,0.13019939648541498,0.0602515602033686,0.9327110284809542,0.5,0.6900351472772389,Lerma Santiago
JA,NEVADO COLIMA,    SMN EMAS,0.353272401816067,0.28355801398895303,0.836192154533871,09/02/2019,0.436111466047411,0.4039002568230821,0.6195608854751639,0.565779291131404,0.11540737234483199,0.5903592684513629,0.9329797805670208,0.5,0.37638490419830106,Lerma Santiago
JA,NEVADO COLIMA,    SMN EMAS,0.353272401816067,0.28355801398895303,0.836192154533871,10/02/2019,0.41111160493552795,0.33704826156957296,0.4492772001014461,0.3568333075375329,0.0651144902668481,0.7951736102744509,0.932878998534746,0.5,0.0119971217977694,Lerma Santiago
JA,NEVADO COLIMA,    SMN EMAS,0.353272401816067,0.28355801398895303,0.836192154533871,12/02/2019,0.861109104949417,0.805012228344132,0.6249954711785799,0.481427023680545,0.13019939648541498,0.373497024168092,0.932660637464817,0.5,0.6531351186797171,Lerma Santiago
JA,NEVADO COLIMA,    SMN EMAS,0.353272401816067,0.28355801398895303,0.836192154533871,16/02/2019,0.463889089505058,0.4707522520765901,0.5018115285678061,0.48374864572047704,0.204159517188332,0.409640731548637,0.932845404523987,0.5,0.750920194463151,Lerma Santiago
JA,NEVADO COLIMA,    SMN EMAS,0.353272401816067,0.28355801398895303,0.836192154533871,18/02/2019,0.527777623457647,0.7604442315084599,0.469204014347306,0.10764587525150901,0.171617064079049,0.168682682345004,0.93279501350785,0.5,0.604242580788,Lerma Santiago
JA,NEVADO COLIMA,    SMN EMAS,0.353272401816067,0.28355801398895303,0.836192154533871,24/02/2019,0.7916650463052979,0.7019487356616401,0.8731748849679359,0.644714440489088,0.11540737234483199,0.469880243849546,0.932962983561642,0.5,0.16882224333723905,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,01/01/2019,0.6722212654374139,0.6796647372438039,0.637676171153219,0.0774647887323944,0.233743565469499,0.650598780752271,0.96185383281383,0.5,0.08994843221003501,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,05/01/2019,0.208334953694702,0.44568275385652506,0.422104271584363,0.078238662745705,0.360954973078516,0.469880243849546,0.96227375794831,0.5,0.368082397763858,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,06/01/2019,0.755554135810357,0.721447234277246,0.436596500126807,0.398622504256307,0.4319566889533161,0.433736536469001,0.96247532201286,0.5,0.39206741635224795,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,07/01/2019,0.316667685179527,0.498607250098885,0.40942357160972404,0.129314347624207,0.390539021359683,0.4819281463097271,0.962424930996722,0.5,0.3583961402570089,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,08/01/2019,0.238890339498114,0.44011175425206495,0.443842614398029,0.16259093019656398,0.423081474468966,0.42168863400881895,0.962374539980585,0.5,0.46402247211741604,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,09/01/2019,0.269445725301526,0.272981766118295,0.6286185283141911,0.391657638136511,0.275161233063132,0.409640731548637,0.962576104045135,0.5,0.495848746782779,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,14/01/2019,0.5583330092610601,0.348190260778491,0.6449222854244411,0.233013465407832,0.313620495828649,0.650598780752271,0.962525713028997,0.5,0.285518583776902,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,19/01/2019,0.175001805545525,0.805012228344132,0.3822506430926421,0.0805602847856369,0.3550381634222829,0.4819281463097271,0.962206569926793,0.5,0.515221261796478,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,24/01/2019,0.7861095216137691,0.7325892334861641,0.5326075142204989,0.270933292060053,0.34320454410981605,0.42168863400881895,0.961954614846105,0.5,0.5733388068375749,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,25/01/2019,0.797220570996828,0.7298037336839351,0.684775913916162,0.213666615075066,0.38462221170345,0.385544926628274,0.9620218028676221,0.5,0.4566424663979121,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,26/01/2019,0.799998333342592,0.6768792374415741,0.523549871381472,0.40326574833617096,0.352079758594166,0.409640731548637,0.962038599873001,0.5,0.284596083061964,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,27/01/2019,0.26111243826423197,0.211700770469245,0.813394442230354,0.29182789041944,0.266286018578782,0.28916170694682103,0.9620218028676221,0.5,0.638375107240708,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,30/01/2019,0.708332175932356,0.7381602330906228,0.5887648998224699,0.3970747562296861,0.32545411514111605,0.28916170694682103,0.961753050781555,0.5,0.646216363317682,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,05/02/2019,0.21389047838623101,0.8217252271575091,0.5778957284156371,0.141696331837177,0.41716466481273295,0.22892219464591199,0.961887426824588,0.5,0.588560068634053,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,06/02/2019,0.7249987500069441,0.746516732497312,0.6050686569327199,0.236108961461074,0.4260398792970829,0.265065902026457,0.961937817840726,0.5,0.6323788525936109,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,09/02/2019,0.280556774684585,0.267410766513836,0.45652331437266797,0.115384615384615,0.42012306964085,0.39759282908845595,0.96225696094293,0.5,0.577490060054797,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,10/02/2019,0.7916650463052979,0.718661734475017,0.55253432846636,0.32587834700510804,0.4467487130939,0.457832341389364,0.962206569926793,0.5,0.472324978551858,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,13/02/2019,0.580555108027178,0.5849577439679999,0.4764501286185279,0.103002631171645,0.41716466481273295,0.373497024168092,0.962122584899897,0.5,0.5456637853894339,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,15/02/2019,0.686110077166238,0.7632297313106892,0.525361399949277,0.29260176443275,0.440831903437666,0.3614491217079111,0.962038599873001,0.5,0.6674338797612571,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,16/02/2019,0.8166649074171808,0.682450237046033,0.6557914568312739,0.219857607181551,0.4881663806875329,0.28916170694682103,0.9617698477869341,0.5,0.67527513583823,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,19/02/2019,0.82222043210871,0.713090734870558,0.7318756566791059,0.499226125986689,0.42899828412519997,0.33735331678754704,0.9617698477869341,0.5,0.720938921227664,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,22/02/2019,0.794442808651063,0.727018233881705,0.7717292851708271,0.423386472682247,0.36687178273474896,0.385544926628274,0.9618706298192092,0.5,0.49538749642531,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,25/02/2019,0.749998611118827,0.75765873170623,0.7191949567044671,0.3568333075375329,0.47041595171883294,0.168682682345004,0.962189772921414,0.5,0.5968625750684959,Lerma Santiago
JA,TLAJOMULCO,    SMN EMAS,0.41374950112813397,0.294078729738659,0.37835231778095296,28/02/2019,0.77499847223071,0.7827282299262959,0.5706496141444151,0.41642160656245203,0.497041595171883,0.21687429218573,0.961904223829968,0.5,0.804886486287027,Lerma Santiago
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,01/01/2019,0.808331620379887,0.5626737455501639,0.539853628491721,0.30188825259247803,0.15978344476658202,0.7108382930531791,0.9466357459402941,0.5,0.0433621461056633,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,03/01/2019,0.636110354942473,0.5626737455501639,0.8804209992391578,0.31581798483206897,0.17753387373528198,0.5903592684513629,0.9468373100048441,0.5,0.290131087351593,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,04/01/2019,0.5138888117288241,0.49582175029665604,0.592387956958081,0.297245008512614,0.201201112360215,0.5903592684513629,0.946938092037119,0.5,0.335794872741026,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,05/01/2019,0.6083327314848249,0.49025075069219703,0.6195608854751639,0.32897384305835,0.245577184781966,0.42168863400881895,0.947173250112427,0.5,0.339946125958248,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,06/01/2019,0.902775540135888,0.9164322204333121,0.599634071229303,0.268611670020121,0.233743565469499,0.457832341389364,0.9473580171715981,0.5,0.23662604588518504,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,07/01/2019,0.0333359259115227,0.0779967799622286,0.6648490996703019,0.3506423154310481,0.275161233063132,0.518071853690273,0.947290829150082,0.5,0.190962260495752,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,08/01/2019,0.9638863117427121,0.0640692809510811,0.9057823991884352,0.565005417118093,0.295870066859949,0.506023951230091,0.947290829150082,0.5,0.39529616885453095,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,09/01/2019,0.405556080243999,0.284123765327213,0.7554255280605771,0.34445132332456296,0.251493994438199,0.33735331678754704,0.9473412201662192,0.5,0.343174878460531,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,18/01/2019,0.45000027777623497,0.7520877321017709,0.592387956958081,0.123897229531032,0.198242707532099,0.530119756150454,0.947173250112427,0.5,0.15406223189823,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,19/01/2019,0.0388914506030522,0.454039253263213,0.559780442737582,0.0712737966259093,0.201201112360215,0.457832341389364,0.947055671074773,0.5,0.4137461831532921,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,20/01/2019,0.405556080243999,0.264625266711606,0.7952791565522991,0.3506423154310481,0.245577184781966,0.530119756150454,0.94712285909629,0.5,0.327492366306584,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,21/01/2019,0.3805562191321161,0.18384577244695,0.572461142712221,0.203606252902028,0.251493994438199,0.578311365991181,0.9472236411285648,0.5,0.3925286667097171,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,23/01/2019,0.7388875617357679,0.6072417423858361,0.5470997427629429,0.210571119021823,0.18640908821963198,0.7108382930531791,0.946988483053256,0.5,0.269374821265487,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,24/01/2019,0.741665324081533,0.58774324377023,0.684775913916162,0.318913480885312,0.236701970297615,0.5903592684513629,0.946887701020981,0.5,0.445572457818655,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,25/01/2019,0.736109799390003,0.6350967404081309,0.612314771203942,0.286410772326265,0.230785160641382,0.469880243849546,0.946988483053256,0.5,0.2370872962426549,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,28/01/2019,0.82777595680024,0.6016707427813771,0.6576029853990799,0.24229995356755896,0.168658659250932,0.373497024168092,0.94670293396181,0.5,0.467712474977168,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,30/01/2019,0.649999166671296,0.5960997431769179,0.697456613890801,0.509286488159728,0.153866635110348,0.21687429218573,0.946686136956431,0.5,0.512453759651664,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,05/02/2019,0.236112577152349,0.4039002568230821,0.559780442737582,0.219857607181551,0.257410804094432,0.265065902026457,0.946854107010223,0.5,0.459871218900195,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,06/02/2019,0.622221543213649,0.5459607467367871,0.6050686569327199,0.4349945828819071,0.266286018578782,0.409640731548637,0.9469716860478772,0.5,0.5567337939686899,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,07/02/2019,0.7111099382781209,0.534818747527869,0.49456541429658396,0.273254914099984,0.289953257203716,0.0602515602033686,0.9469212950317399,0.5,0.570571304692761,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,09/02/2019,0.761109660501886,0.378830758603016,0.78259845657766,0.20747562296858105,0.254452399266316,0.662646683212453,0.947173250112427,0.5,0.21217977693932705,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,11/02/2019,0.8111093827256508,0.7298037336839351,0.7101373138654399,0.522442346386008,0.20711792201644896,0.698790390592998,0.9469212950317399,0.5,0.267068569478141,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,12/02/2019,0.8388870061832991,0.7966557289374431,0.6648490996703019,0.37076303977712394,0.248535589610082,0.6867424881328161,0.946870904015602,0.5,0.554888792538814,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,17/02/2019,0.480555663579647,0.5960997431769179,0.7753523423064379,0.423386472682247,0.304745281344299,0.240970097106094,0.946887701020981,0.5,0.6526738683222479,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,18/02/2019,0.6777767901289439,0.582172244165771,0.853248070722075,0.41409998452252,0.295870066859949,0.30120960940700203,0.946938092037119,0.5,0.666511379046319,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,22/02/2019,0.799998333342592,0.649024239419279,0.800713742255715,0.41255223649589895,0.189367493047749,0.6024071709115439,0.946803715994085,0.5,0.300278595215911,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,25/02/2019,0.7194432253154149,0.7604442315084599,0.6195608854751639,0.25390806376721897,0.304745281344299,0.457832341389364,0.9472236411285648,0.5,0.43219619745205295,Armeria-Coahuayana
JA,SMANANTLAN I,    SMN EMAS,0.344124771309222,0.263505563872874,0.6015945389734051,28/02/2019,0.958330787051183,0.924788719840001,0.800713742255715,0.4651756694010221,0.37574699721909904,0.180730584805185,0.947055671074773,0.5,0.698337653711682,Armeria-Coahuayana
MX,CERRO CATEDRAL,    SMN EMAS,0.34971608758014194,0.533480430104583,0.9069821662323432,01/01/2019,0.0583357870234054,0.261839766909377,0.418481214448752,0.5007738740133111,0.0828649192355482,0.21687429218573,0.928931702270639,0.5,0.5,Lerma Santiago
MX,CERRO CATEDRAL,    SMN EMAS,0.34971608758014194,0.533480430104583,0.9069821662323432,03/01/2019,0.333334259254115,0.373259758998557,0.34602007173653104,0.299566630552546,0.0355304419856813,0.14458687742464002,0.928998890292155,0.5,0.444649957103717,Lerma Santiago
MX,CERRO CATEDRAL,    SMN EMAS,0.34971608758014194,0.533480430104583,0.9069821662323432,04/01/2019,0.00833606479964,0.261839766909377,0.45833484294047294,0.479105401640613,0.047364061298148,0.313257511867184,0.9291500633405679,0.5,0.551198789679062,Lerma Santiago
MX,CERRO CATEDRAL,    SMN EMAS,0.34971608758014194,0.533480430104583,0.9069821662323432,19/01/2019,0.694443364203532,0.7520877321017709,0.371381471685809,0.15717381210339001,2.9584048281166805e-05,0.457832341389364,0.929166860345947,0.5,0.15636848368557502,Lerma Santiago
MX,CERRO CATEDRAL,    SMN EMAS,0.34971608758014194,0.533480430104583,0.9069821662323432,23/01/2019,0.572221820989883,0.518105748714492,0.485507771457556,0.36070267760408603,0.0266552275013313,0.39759282908845595,0.9290828753190508,0.5,0.678503888340513,Lerma Santiago
MX,CERRO CATEDRAL,    SMN EMAS,0.34971608758014194,0.533480430104583,0.9069821662323432,25/01/2019,0.633332592596708,0.5459607467367871,0.585141842686859,0.28254140225971197,0.0562392757824981,0.265065902026457,0.929166860345947,0.5,0.6868063947749561,Lerma Santiago
