CLAVE,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,PERIODO,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_mg/L,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,COLI_FEC_NMP/100_mL,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,AS_TOT_mg/L,CALIDAD_AS,CD_TOT_mg/L,CALIDAD_CD,CR_TOT_mg/L,CALIDAD_CR,HG_TOT_mg/L,CALIDAD_HG,PB_TOT_mg/L,CALIDAD_PB,MN_TOT_mg/L,CALIDAD_MN,FE_TOT_mg/L,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
OCPNO4595,EL LIMONCITO,PACIFICO NORTE,SINALOA,ELOTA,RIO ELOTA,POZO,-106.776590,23.930040,2020,191.84,Alta,440,Buena para riego,,251.8,Excelente para riego,Potable - Dulce,0.2279,Baja,160.299,Potable - Dura,<1.1,Potable - Excelente,0.107417,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.0041,Potable - Excelente,0.0765,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPNO4596,EL ROBLE,PACIFICO NORTE,SINALOA,ELOTA,RIO ELOTA,POZO,-106.817410,23.921070,2020,213.64,Alta,564,Buena para riego,,310.8,Excelente para riego,Potable - Dulce,<0.2,Baja,207.795,Potable - Dura,345,Aceptable,2.891329,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,0.0563,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPNO4599,EJIDO LA CRUZ,PACIFICO NORTE,SINALOA,ELOTA,RIO ELOTA,POZO,-106.924640,23.899520,2020,299.75,Alta,966,Permisible para riego,,618.4,Cultivos sensibles,Potable - Dulce,0.3239,Baja,314.661,Potable - Dura,10,Buena calidad,1.445161,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.0163,Potable - Excelente,0.0726,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPNO4606,EJIDO DIMAS,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO PIAXTLA,POZO,-106.768890,23.733240,2020,111,Media,312,Buena para riego,,190.4,Excelente para riego,Potable - Dulce,0.2788,Baja,129.337,Potable - Dura,<1.1,Potable - Excelente,<0.02,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.4709,Puede afectar la salud,0.2155,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
OCPNO4608,PIAXTLA DE ABAJO,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO PIAXTLA,POZO,-106.657980,23.833930,2020,106.56,Media,316,Buena para riego,,190.6,Excelente para riego,Potable - Dulce,0.3711,Baja,105.4594,Potable - Moderadamente suave,134,Buena calidad,2.533987,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,<0.025,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPNO4612,SAN IGNACIO,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO PIAXTLA,POZO,-106.417530,23.940780,2020,91.02,Media,256,Buena para riego,,164,Excelente para riego,Potable - Dulce,0.416,Media,83.5716,Potable - Moderadamente suave,<1.1,Potable - Excelente,1.011458,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,<0.025,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPNO4618,POZO CNA 82,PACIFICO NORTE,SINALOA,MAZATLAN,RIO PRESIDIO,POZO,-106.237980,23.328840,2020,89.38,Media,240,Excelente para riego,,151.6,Excelente para riego,Potable - Dulce,0.2155,Baja,77.181,Potable - Moderadamente suave,432,Aceptable,2.098272,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.0015,Potable - Excelente,0.0678,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPNO4619,WALAMO (CNA-013),PACIFICO NORTE,SINALOA,MAZATLAN,RIO PRESIDIO,POZO,-106.240550,23.144340,2020,104.64,Media,300,Buena para riego,,204,Excelente para riego,Potable - Dulce,0.2901,Baja,93.013,Potable - Moderadamente suave,<1.1,Potable - Excelente,<0.02,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.6948,Puede afectar la salud,1.277,Sin efectos en la salud - Puede dar color al agua,Amarillo,"MN,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,NO
OCPNO4621,POZO VILLA UNION,PACIFICO NORTE,SINALOA,MAZATLAN,RIO PRESIDIO,POZO,-106.220590,23.198060,2020,219.09,Alta,605,Buena para riego,,338,Excelente para riego,Potable - Dulce,0.5413,Media,164.257,Potable - Dura,<1.1,Potable - Excelente,0.022059,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.8637,Puede afectar la salud,0.2598,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
OCPNO4625,POZO CNA 03,PACIFICO NORTE,SINALOA,MAZATLAN,RIO PRESIDIO,POZO,-106.258400,23.125250,2020,211.46,Alta,859,Permisible para riego,,613,Cultivos sensibles,Potable - Dulce,0.4287,Media,182.068,Potable - Dura,374,Aceptable,<0.02,Potable - Excelente,0.0716,No apta como FAAP,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,1.568,Puede afectar la salud,2.363,Sin efectos en la salud - Puede dar color al agua,Rojo,"AS,MN,FE,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,NO,NO
OCPNO4679,POZO CNA 221,PACIFICO NORTE,SINALOA,GUASAVE,RIO SINALOA,POZO,-108.342930,25.732920,2020,283.05,Alta,1113,Permisible para riego,,658.2,Cultivos sensibles,Potable - Dulce,0.3216,Baja,354.1844,Potable - Dura,1658,Contaminada,5.54429,Potable - Buena calidad,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.0105,Potable - Excelente,0.0352,Potable - Excelente,Rojo,"CF,",SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI
OCPNO5400,POZO CNA-264 (ALHUEY),PACIFICO NORTE,SINALOA,ANGOSTURA,RIO MOCORITO,POZO,-108.134930,25.378330,2020,327.45,Alta,1193,Permisible para riego,,677.6,Cultivos sensibles,Potable - Dulce,<0.2,Baja,342.4016,Potable - Dura,<1.1,Potable - Excelente,2.153577,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.3199,Sin efectos en la salud - Puede dar color al agua,<0.025,Potable - Excelente,Amarillo,"MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI
OCPNO5401,POZO CNA-268 (AGUSTINA RAMIREZ),PACIFICO NORTE,SINALOA,ANGOSTURA,RIO MOCORITO,POZO,-108.158460,25.319370,2020,277.5,Alta,1929,Permisible para riego,,1111.4,Cultivos con manejo especial,Ligeramente salobres,<0.2,Baja,603.656,Muy dura e indeseable usos industrial y domestico,24196,Fuertemente contaminada,6.559712,Potable - Buena calidad,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.0026,Potable - Excelente,0.0575,Potable - Excelente,Rojo,"DT,CF,",SI,SI,SI,SI,SI,NO,NO,SI,SI,SI,SI,SI,SI,SI,SI
OCPNO5402,SAN ANTONIO - (SINALOA),PACIFICO NORTE,SINALOA,ANGOSTURA,RIO MOCORITO,POZO,-108.161147,25.365346,2020,263.07,Alta,664,Buena para riego,,392.4,Excelente para riego,Potable - Dulce,0.2716,Baja,225.6288,Potable - Dura,41,Buena calidad,8.17552,Potable - Buena calidad,0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.0022,Potable - Excelente,0.0288,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPSU4693,POZO SAN LORENZO CACAOTEPEC,PACIFICO SUR,OAXACA,SAN LORENZO CACAOTEPEC,VALLES CENTRALES,POZO,-96.807860,17.134870,2020,165,Alta,757,Permisible para riego,,562,Cultivos sensibles,Potable - Dulce,0.533,Media,326,Potable - Dura,<1.1,Potable - Excelente,0.032,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,0.10975,No apta como FAAP,0.00114,Potable - Excelente,<0.005,Potable - Excelente,0.08216,Potable - Excelente,0.0416,Potable - Excelente,Rojo,"CR,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI
OCPSU4700,POZO HUITZO,PACIFICO SUR,OAXACA,SAN PABLO HUITZO,VALLES CENTRALES,POZO,-96.882110,17.284170,2020,203.3,Alta,405,Buena para riego,,348,Excelente para riego,Potable - Dulce,0.956,Potable - Optima,222,Potable - Dura,<1.1,Potable - Excelente,3.16,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,0.13874,No apta como FAAP,0.00121,Potable - Excelente,<0.005,Potable - Excelente,0.00259,Potable - Excelente,2.69699,Sin efectos en la salud - Puede dar color al agua,Rojo,"CR,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,NO
OCPSU4710,2025-T8 SAP UNION ZAPATA,PACIFICO SUR,OAXACA,SAN PABLO VILLA DE MITLA,VALLES CENTRALES,POZO,-96.410100,16.917000,2020,367,Alta,1193,Permisible para riego,,270,Excelente para riego,Potable - Dulce,0.46,Media,306,Potable - Dura,<1.1,Potable - Excelente,<0.02,Potable - Excelente,0.0138,Apta como FAAP,<0.003,Potable - Excelente,0.09208,No apta como FAAP,0.00064,Potable - Excelente,<0.005,Potable - Excelente,1.17872,Puede afectar la salud,0.19279,Potable - Excelente,Rojo,"CR,MN,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,NO,SI
OCPSU4859,POZO LA LUZ 5. CODIPSA 37,PACIFICO SUR,OAXACA,VILLA DE TUTUTEPEC,CHACAHUA,POZO,-97.591580,16.113690,2020,128,Media,337,Buena para riego,,213,Excelente para riego,Potable - Dulce,<0.2,Baja,134,Potable - Dura,<1.1,Potable - Excelente,<0.02,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,0.02276,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.5691,Puede afectar la salud,3.65901,Sin efectos en la salud - Puede dar color al agua,Amarillo,"MN,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,NO
OCPSU4865,POZO No. 47 Codipsa 28 MAGDALENA ZAHUATLAN,PACIFICO SUR,OAXACA,MAGDALENA ZAHUATLAN,NOCHIXTLAN,POZO,-97.243556,17.393722,2020,289,Alta,651,Buena para riego,,389,Excelente para riego,Potable - Dulce,3.963,Alta,316,Potable - Dura,<1.1,Potable - Excelente,0.263,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,0.08853,No apta como FAAP,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.01869,Potable - Excelente,0.94292,Sin efectos en la salud - Puede dar color al agua,Rojo,"FLUO,CR,FE,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,NO,SI,SI,SI,NO
OCPSU4868,POZO EL SAUZ,PACIFICO SUR,OAXACA,HEROICA CIUDAD DE EJUTLA DE CRESPO,RIO VERDE-EJUTLA,NORIA,-96.751900,16.516900,2020,280,Alta,428,Buena para riego,,280,Excelente para riego,Potable - Dulce,<0.2,Baja,198,Potable - Dura,<1.1,Potable - Excelente,2.8,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,0.1074,No apta como FAAP,0.00101,Potable - Excelente,0.00596,Potable - Excelente,0.00504,Potable - Excelente,0.0546,Potable - Excelente,Rojo,"CR,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI
OCPSU6173,SANTA LUCIA OCOTLAN,PACIFICO SUR,OAXACA,SANTA LUCIA OCOTLAN,VALLES CENTRALES,POZO,-96.677750,16.736547,2020,275,Alta,396,Buena para riego,,508,Cultivos sensibles,Potable - Dulce,0.58,Media,330,Potable - Dura,<1.1,Potable - Excelente,2.093,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,0.00863,Potable - Excelente,0.00076,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,0.03124,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPSU6175,MAGDALENA OCOTLAN,PACIFICO SUR,OAXACA,MAGDALENA OCOTLAN,VALLES CENTRALES,POZO,-96.710403,16.707683,2020,265,Alta,648,Buena para riego,,454,Excelente para riego,Potable - Dulce,0.72,Potable - Optima,316,Potable - Dura,<1.1,Potable - Excelente,0.312,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,0.01487,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,0.0471,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPSU6176,SAN JOSE DEL PROGRESO,PACIFICO SUR,OAXACA,SAN JOSE DEL PROGRESO,VALLES CENTRALES,POZO,-96.685436,16.686089,2020,180,Alta,460,Buena para riego,,494,Excelente para riego,Potable - Dulce,0.482,Media,238,Potable - Dura,<1.1,Potable - Excelente,<0.02,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,0.01417,Potable - Excelente,0.00167,Potable - Excelente,<0.005,Potable - Excelente,0.2921,Sin efectos en la salud - Puede dar color al agua,0.79115,Sin efectos en la salud - Puede dar color al agua,Amarillo,"MN,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,NO
OCPSU6179,OCOTLAN DE MORELOS,PACIFICO SUR,OAXACA,OCOTLAN DE MORELOS,VALLES CENTRALES,POZO,-96.677381,16.794025,2020,215,Alta,652,Buena para riego,,446,Excelente para riego,Potable - Dulce,0.338,Baja,272,Potable - Dura,<1.1,Potable - Excelente,2.876,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,0.15094,No apta como FAAP,0.00151,Potable - Excelente,0.00709,Potable - Excelente,0.01923,Potable - Excelente,0.48063,Sin efectos en la salud - Puede dar color al agua,Rojo,"CR,NI,FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,SI,SI,NO
OCPSU6522,SAN MARTIN LOS CANSECO,PACIFICO SUR,OAXACA,SAN MARTIN DE LOS CANSECOS,RIO VERDE-EJUTLA,POZO,-96.737830,16.650040,2020,315,Alta,766,Permisible para riego,,510,Cultivos sensibles,Potable - Dulce,0.493,Media,376,Potable - Dura,<1.1,Potable - Excelente,4.696,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,0.01647,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,0.04238,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPYU4918W1,LAGUNA CHABELA,PENINSULA DE YUCATAN,YUCATAN,CHEMAX,PENINSULA DE YUCATAN,CENOTE,-87.611320,20.661380,2020,246.39,Alta,1206,Permisible para riego,,791,Cultivos sensibles,Potable - Dulce,1.3247,Potable - Optima,538.79,Muy dura e indeseable usos industrial y domestico,40,Buena calidad,3.138,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,0.0483,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPYU4919W1,OTOCH MA AX YETEL KOOH 2,PENINSULA DE YUCATAN,YUCATAN,CHEMAX,PENINSULA DE YUCATAN,CENOTE,-87.638740,20.650320,2020,179.54,Alta,1257,Permisible para riego,,821,Cultivos sensibles,Potable - Dulce,0.877,Potable - Optima,493.4,Potable - Dura,40,Buena calidad,5.4062,Potable - Buena calidad,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,0.0585,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPYU4920,POZO 1 DEL SISTEMA DE AGUA POTABLE CHEMAX,PENINSULA DE YUCATAN,YUCATAN,CHEMAX,PENINSULA DE YUCATAN,POZO,-87.938130,20.651040,2020,131.79,Media,1962,Permisible para riego,,1288,Cultivos con manejo especial,Ligeramente salobres,0.9985,Potable - Optima,41.45,Potable - Suave,<1.1,Potable - Excelente,5.022,Potable - Buena calidad,0.2001,No apta como FAAP,<0.003,Potable - Excelente,0.1099,No apta como FAAP,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.0032,Potable - Excelente,0.1642,Potable - Excelente,Rojo,"AS,CR,",SI,SI,SI,SI,SI,SI,SI,SI,NO,SI,NO,SI,SI,SI,SI
OCPYU4923,"POZO UADY (BEBIDAS PURIFICADAS DEL SURESTE, S.A. DE C.V. AGUAS ARRIBA)",PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.644540,21.049190,2020,233.98,Alta,961,Permisible para riego,,645,Cultivos sensibles,Potable - Dulce,<0.2,Baja,112.5,Potable - Moderadamente suave,<1.1,Potable - Excelente,3.7105,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.00381,Potable - Excelente,0.173,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPYU4924,"POZO LAS AMERICAS II (BEBIDAS PURIFICADAS DEL SURESTE, S.A. DE C.V.)",PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.644670,21.067300,2020,315.15,Alta,1184,Permisible para riego,,796,Cultivos sensibles,Potable - Dulce,1.14,Potable - Optima,592.08,Muy dura e indeseable usos industrial y domestico,<1.1,Potable - Excelente,0.1005,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,0.1177,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPYU4925,POZO 13 DE LA PLANTA MERIDA III DE LA JAPAY,PENINSULA DE YUCATAN,YUCATAN,TIXPEHUAL,PENINSULA DE YUCATAN,POZO,-89.502980,20.970830,2020,210.1,Alta,1201,Permisible para riego,,801,Cultivos sensibles,Potable - Dulce,<0.2,Baja,398.67,Potable - Dura,<1.1,Potable - Excelente,1.0689,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,0.3619,Sin efectos en la salud - Puede dar color al agua,Amarillo,"FE,",SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,NO
OCPYU4926,POZO 6 DE LA PLANTA TEMOZON NORTE DE LA JAPAY,PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.617060,21.062340,2020,291.28,Alta,1092,Permisible para riego,,721,Cultivos sensibles,Potable - Dulce,2.7975,Alta,493.4,Potable - Dura,<1.1,Potable - Excelente,0.2331,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,0.1096,Potable - Excelente,Rojo,"FLUO,",SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPYU4929,COSGAYA,PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.704600,21.096990,2020,238.75,Alta,2455,Dudosa para riego,,1618,Cultivos con manejo especial,Ligeramente salobres,<0.2,Baja,501.29,Muy dura e indeseable usos industrial y domestico,<1.1,Potable - Excelente,0.1082,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.0191,Potable - Excelente,0.1921,Potable - Excelente,Amarillo,"CONDUC,DT,",SI,NO,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPYU4930,"KOMCHEN (HARINERA DE YUCATAN, S.A. DE C.V. AGUAS ABAJO)",PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.661560,21.103310,2020,193.87,Alta,1896,Permisible para riego,,1284,Cultivos con manejo especial,Ligeramente salobres,0.4952,Media,402.61,Potable - Dura,<1.1,Potable - Excelente,3.9073,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,0.0172,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.00179,Potable - Excelente,0.0723,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPYU4931,SANTA MARIA YAXCHE,PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.635330,21.116740,2020,186.23,Alta,1195,Permisible para riego,,803,Cultivos sensibles,Potable - Dulce,<0.2,Baja,78.94,Potable - Moderadamente suave,<1.1,Potable - Excelente,0.1064,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.0041,Potable - Excelente,0.26496,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPYU4932,"POZO 25 (HARINERA DE YUCATAN, S.A. DE C.V. AGUAS ABAJO)",PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.639020,21.105370,2020,192.91,Alta,824,Permisible para riego,,578,Cultivos sensibles,Potable - Dulce,<0.2,Baja,205.25,Potable - Dura,<1.1,Potable - Excelente,4.4302,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,<0.025,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPYU4933M1,DZITYA,PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,CENOTE,-89.691690,21.067210,2020,181.45,Alta,610,Buena para riego,,496,Excelente para riego,Potable - Dulce,<0.2,Baja,365.12,Potable - Dura,90,Buena calidad,0.1149,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.0169,Potable - Excelente,<0.025,Potable - Excelente,Verde,,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPYU4934,POZO 1 DE SIERRA PAPACAL,PENINSULA DE YUCATAN,YUCATAN,MERIDA,PENINSULA DE YUCATAN,POZO,-89.738470,21.126270,2020,218.7,Alta,2362,Dudosa para riego,,1544,Cultivos con manejo especial,Ligeramente salobres,<0.2,Baja,475.64,Potable - Dura,<1.1,Potable - Excelente,0.0661,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,0.0079,Potable - Excelente,0.17965,Potable - Excelente,Amarillo,"CONDUC,",SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
OCPYU4943,POZO 1 DEL SISTEMA DE AGUA POTABLE ESPITA,PENINSULA DE YUCATAN,YUCATAN,ESPITA,PENINSULA DE YUCATAN,POZO,-88.294810,21.007819,2020,360.04,Alta,999,Permisible para riego,,623,Cultivos sensibles,Potable - Dulce,<0.2,Baja,552.61,Muy dura e indeseable usos industrial y domestico,<1.1,Potable - Excelente,4.1904,Potable - Excelente,<0.01,Potable - Excelente,<0.003,Potable - Excelente,<0.005,Potable - Excelente,<0.0005,Potable - Excelente,<0.005,Potable - Excelente,<0.0015,Potable - Excelente,0.0469,Potable - Excelente,Amarillo,"DT,",SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,SI,SI,SI,SI
