Antena,Fecha,Latitud,Longitud,Codigo,Temp_max_emas,Temp_min_emas,Hidroregion,Topoforma,Temp_max_merra,Temp_min_merra,Differential_max,Differential_min,Temp_mean_merra,Temp_mean_emas,Humedad,Presion_barometrica,Precipitacion,Radiacion_solar,Etiqueta_clase
CUATRO CIENEGAS,11/03/19,27.0022222222,-102.0725,CL22,29.6,17,Bravo Conchos,Sierra,27.90558,13.49759,-1.69442,-3.50241,20.04654,23.1,65,929.2,0,230.7,1
CUATRO CIENEGAS,12/03/19,27.0022222222,-102.0725,CL22,28.4,17.9,Bravo Conchos,Sierra,32.66376,16.67896,4.26376,-1.22104,22.61951,22.9,70,927.3,0,220.7,1
CUATRO CIENEGAS,13/03/19,27.0022222222,-102.0725,CL22,32.5,16.2,Bravo Conchos,Sierra,30.41541,11.65985,-2.08459,-4.54015,22.22559,24.8,31,920.8,0,292.3,1
CUATRO CIENEGAS,14/03/19,27.0022222222,-102.0725,CL22,30.9,11.6,Bravo Conchos,Sierra,26.13718,9.79053,-4.76282,-1.80947,17.66443,21,15,925.6,0,264.2,1
V CARRANZA,08/03/19,27.5194444444,-100.95,CL21,31.7,14.5,Bravo Conchos,Llanura,32.64502,15.10129,0.94502,0.60129,21.54675,20.5,69,981.7,0,244.5,1
V CARRANZA,09/03/19,27.5194444444,-100.95,CL21,31.6,16.7,Bravo Conchos,Llanura,32.45169,16.24698,0.85169,-0.45302,23.00681,23.7,70,976.5,0,224.8,1
V CARRANZA,10/03/19,27.5194444444,-100.95,CL21,29.2,18.5,Bravo Conchos,Llanura,34.48856,17.28867,5.28856,-1.21133,24.16714,23.4,73,980.1,0,132.5,1
V CARRANZA,11/03/19,27.5194444444,-100.95,CL21,27.8,21.5,Bravo Conchos,Llanura,29.83749,18.88013,2.03749,-2.61987,23.30743,23,86,984.3,0.2,46.5,1
V CARRANZA,12/03/19,27.5194444444,-100.95,CL21,30.5,19.7,Bravo Conchos,Llanura,30.62863,20.00436,0.12863,0.30436,24.20422,23.6,81,982.7,1.8,223.6,1
V CARRANZA,13/03/19,27.5194444444,-100.95,CL21,31.7,19.1,Bravo Conchos,Llanura,34.4165,15.53238,2.7165,-3.56762,25.01495,25.1,64,973,0,288.5,1
V CARRANZA,14/03/19,27.5194444444,-100.95,CL21,28.2,17.7,Bravo Conchos,Llanura,29.47705,12.59363,1.27705,-5.10637,20.63803,23.7,37,979.1,0,277.2,1
SANTA CECILIA,08/03/19,28.3994444444,-101.2130555556,CL17,29.7,10.2,Bravo Conchos,Sierra,35.68433,14.0383,5.98433,3.8383,21.90668,18.2,47,943.8,0,143.6,1
SANTA CECILIA,09/03/19,28.3994444444,-101.2130555556,CL17,27.5,13.7,Bravo Conchos,Sierra,32.7337,17.00821,5.2337,3.30821,23.45135,21,60,939.5,0,249.5,1
SANTA CECILIA,10/03/19,28.3994444444,-101.2130555556,CL17,26.6,14.3,Bravo Conchos,Sierra,33.99249,16.42847,7.39249,2.12847,23.47626,19.5,60,942.9,0,161.2,1
SANTA CECILIA,11/03/19,28.3994444444,-101.2130555556,CL17,20.5,16.6,Bravo Conchos,Sierra,28.93311,18.42355,8.43311,1.82355,21.91046,18.7,100,947.4,0.3,43.1,1
SANTA CECILIA,12/03/19,28.3994444444,-101.2130555556,CL17,25,16.3,Bravo Conchos,Sierra,27.22647,18.40643,2.22647,2.10643,22.04218,18.9,91,945.5,15.7,60.6,1
SANTA CECILIA,13/03/19,28.3994444444,-101.2130555556,CL17,31.1,14,Bravo Conchos,Sierra,32.39197,11.87698,1.29197,-2.12302,22.47775,22.7,43,935.7,0,293.5,1
SANTA CECILIA,14/03/19,28.3994444444,-101.2130555556,CL17,29.1,11.6,Bravo Conchos,Sierra,27.05228,11.46698,-2.04772,-0.13302,19.32385,18,29,941.8,0,281.8,1
EL SALADO,08/03/19,19.0408333333,-95.9708333333,VR19,25.6,20,Papaloapan,Llanura,29.33261,21.82312,3.73261,1.82312,24.73257,22.3,76,1009.1,0,,1
EL SALADO,09/03/19,19.0408333333,-95.9708333333,VR19,28,22.6,Papaloapan,Llanura,31.17538,21.7616,3.17538,-0.8384,25.59894,25.1,72,1004,0,,1
EL SALADO,10/03/19,19.0408333333,-95.9708333333,VR19,28.3,22.6,Papaloapan,Llanura,31.65482,22.55969,3.35482,-0.04031,26.30054,25.4,72,1004.4,0,,1
EL SALADO,11/03/19,19.0408333333,-95.9708333333,VR19,28.8,22.5,Papaloapan,Llanura,30.55499,23.08044,1.75499,0.58044,26.07239,25.2,79,1008.5,0,,1
EL SALADO,12/03/19,19.0408333333,-95.9708333333,VR19,29.2,21.8,Papaloapan,Llanura,30.10825,22.65359,0.90825,0.85359,25.54642,25.4,74,1009.6,0,,1
EL SALADO,13/03/19,19.0408333333,-95.9708333333,VR19,29,22.1,Papaloapan,Llanura,33.32745,22.69687,4.32745,0.59687,26.88651,25.5,71,1002.7,0,,1
EL SALADO,14/03/19,19.0408333333,-95.9708333333,VR19,28.7,24.7,Papaloapan,Llanura,32.90179,23.41351,4.20179,-1.28649,27.5459,26.3,70,1000.8,0,,1
BASASEACHI,08/03/19,28.1991666667,-108.2088888889,CH06,17.5,1.2,Sonora Sur,Meseta,20.15732,5.07892,2.65732,3.87892,11.26505,8,58,802.5,0.3,71.1,1
BASASEACHI,09/03/19,28.1991666667,-108.2088888889,CH06,18.2,-1.7,Sonora Sur,Meseta,19.27731,1.55835,1.07731,3.25835,9.4881,7.9,63,799.3,1.3,272,1
BASASEACHI,10/03/19,28.1991666667,-108.2088888889,CH06,15.1,5.9,Sonora Sur,Meseta,16.97937,4.56442,1.87937,-1.33558,10.06705,11.6,57,799.6,0,148.6,1
BASASEACHI,11/03/19,28.1991666667,-108.2088888889,CH06,15.8,5.9,Sonora Sur,Meseta,14.47116,5.71414,-1.32884,-0.18586,9.46912,10.1,62,800.9,0,60.1,1
BASASEACHI,12/03/19,28.1991666667,-108.2088888889,CH06,13.4,0,Sonora Sur,Meseta,12.02274,6.16403,-1.37726,6.16403,9.18723,8.9,65,797.2,24.4,18.5,1
BASASEACHI,13/03/19,28.1991666667,-108.2088888889,CH06,12.2,0.1,Sonora Sur,Meseta,11.88428,0.42709,-0.31572,0.32709,4.48785,3.7,76,797.5,28.4,302.7,1
BASASEACHI,14/03/19,28.1991666667,-108.2088888889,CH06,16.6,-4.5,Sonora Sur,Meseta,19.10757,0.71152,2.50757,5.21152,7.8241,5,65,800.5,0,292.8,1
APATZINGAN,08/03/19,19.0827777778,-102.3716666667,MC02,39.1,21.7,Balsas,Llanura,34.40332,17.78812,-4.69668,-3.91188,25.23624,30.9,37,976.1,0,268,1
APATZINGAN,09/03/19,19.0827777778,-102.3716666667,MC02,40.7,20.1,Balsas,Llanura,35.04114,17.26605,-5.65886,-2.83395,25.45258,30.3,36,974.1,0,287.3,1
APATZINGAN,10/03/19,19.0827777778,-102.3716666667,MC02,39.5,19.4,Balsas,Llanura,34.0441,17.00269,-5.4559,-2.39731,24.95508,30.3,28,973.8,0,285.3,1
APATZINGAN,11/03/19,19.0827777778,-102.3716666667,MC02,39.3,21.4,Balsas,Llanura,34.80435,17.37805,-4.49565,-4.02195,25.11514,29.9,37,975.7,0,283,1
APATZINGAN,12/03/19,19.0827777778,-102.3716666667,MC02,39.2,19.4,Balsas,Llanura,34.79834,17.84943,-4.40166,-1.55057,25.08124,29.2,30,976.6,0,289,1
APATZINGAN,13/03/19,19.0827777778,-102.3716666667,MC02,37.9,19.2,Balsas,Llanura,34.08206,17.23682,-3.81794,-1.96318,24.63971,29,35,975.8,0,288.2,1
APATZINGAN,14/03/19,19.0827777778,-102.3716666667,MC02,38.1,18.8,Balsas,Llanura,33.59335,16.36902,-4.50665,-2.43098,24.57043,29.1,33,975.5,0,299.3,1
CHINATU,08/03/19,26.2294444444,-106.7705555556,CH05,20.8,0.1,Sinaloa,Sierra,22.34833,7.80438,1.54833,7.70438,13.39243,9.9,52,804.6,0,229.2,1
CHINATU,09/03/19,26.2294444444,-106.7705555556,CH05,20.4,3.4,Sinaloa,Sierra,18.55499,5.22595,-1.84501,1.82595,11.05981,12.7,42,801.3,0,245.3,1
CHINATU,10/03/19,26.2294444444,-106.7705555556,CH05,20.6,2.7,Sinaloa,Sierra,20.17987,3.57162,-0.42013,0.87162,10.59607,11.9,58,801.2,0,241.7,1
CHINATU,11/03/19,26.2294444444,-106.7705555556,CH05,21.7,5.4,Sinaloa,Sierra,19.26581,6.61414,-2.43419,1.21414,11.70319,12.3,49,802.6,0,151.1,1
CHINATU,12/03/19,26.2294444444,-106.7705555556,CH05,18.6,2.8,Sinaloa,Sierra,15.14471,3.93625,-3.45529,1.13625,8.93262,10.4,50,800.1,1,209.8,1
CHINATU,13/03/19,26.2294444444,-106.7705555556,CH05,18.1,-1.3,Sinaloa,Sierra,17.77029,-4.16223,-0.32971,-2.86223,6.52368,7.9,59,799.3,9.6,306.5,1
CHINATU,14/03/19,26.2294444444,-106.7705555556,CH05,20.2,-0.6,Sinaloa,Sierra,20.94122,2.1658,0.74122,2.7658,9.71582,8.7,53,801.5,0,273.8,1
CD MADERO,08/03/19,22.2838888889,-97.8441666667,TM34,0,0,San Fernando Soto La Mar.,NaN,26.81241,20.2099,26.81241,20.2099,22.82153,0,,,0.8,,1
CD MADERO,09/03/19,22.2838888889,-97.8441666667,TM34,0,0,San Fernando Soto La Mar.,NaN,28.04095,21.02014,28.04095,21.02014,23.82086,0,,,0,,1
CD MADERO,10/03/19,22.2838888889,-97.8441666667,TM34,0,0,San Fernando Soto La Mar.,NaN,27.99255,21.38217,27.99255,21.38217,24.04837,0,61,,0,,1
CD MADERO,11/03/19,22.2838888889,-97.8441666667,TM34,0,0,San Fernando Soto La Mar.,NaN,27.96591,21.73578,27.96591,21.73578,24.30219,,,,,,1
CD MADERO,12/03/19,22.2838888889,-97.8441666667,TM34,0,0,San Fernando Soto La Mar.,NaN,27.42358,21.99152,27.42358,21.99152,24.17889,0,,,0,,1
CD MADERO,13/03/19,22.2838888889,-97.8441666667,TM34,0,0,San Fernando Soto La Mar.,NaN,29.48602,22.06946,29.48602,22.06946,24.92096,0,,,0,,1
CD MADERO,14/03/19,22.2838888889,-97.8441666667,TM34,0,0,San Fernando Soto La Mar.,NaN,30.26575,22.35107,30.26575,22.35107,25.22922,0,44,,0.1,,1
MAGUARICHI,08/03/19,27.8583333333,-107.9944444444,CH04,21.4,11.4,Sinaloa,Sierra,20.91901,6.15521,-0.48099,-5.24479,12.32483,16,26,834.2,0,104.4,1
MAGUARICHI,09/03/19,27.8583333333,-107.9944444444,CH04,21.2,9.5,Sinaloa,Sierra,19.72153,2.98004,-1.47847,-6.51996,10.44083,15.1,32,831.2,0,236.3,1
MAGUARICHI,10/03/19,27.8583333333,-107.9944444444,CH04,18.7,12.4,Sinaloa,Sierra,17.75525,4.81201,-0.94475,-7.58799,10.46152,15.8,42,831.6,0,152.5,1
MAGUARICHI,11/03/19,27.8583333333,-107.9944444444,CH04,19.5,14.9,Sinaloa,Sierra,15.30066,6.05267,-4.19934,-8.84733,10.02615,16.8,34,832.8,0,61.8,1
MAGUARICHI,12/03/19,27.8583333333,-107.9944444444,CH04,16.8,2.4,Sinaloa,Sierra,12.44836,6.16452,-4.35164,3.76452,9.39728,13.3,48,829.5,0.8,46.6,1
MAGUARICHI,13/03/19,27.8583333333,-107.9944444444,CH04,16.4,2.4,Sinaloa,Sierra,12.83698,0.31042,-3.56302,-2.08958,4.92221,7.4,62,830.7,2,297.7,1
MAGUARICHI,14/03/19,27.8583333333,-107.9944444444,CH04,20.5,4.1,Sinaloa,Sierra,19.65082,1.67807,-0.84918,-2.42193,8.6712,11.1,34,832.6,0,292.5,1
URIQUE,08/03/19,27.2155555556,-107.9169444444,CH03,30.9,16.9,Sinaloa,Sierra,25.69333,11.27673,-5.20667,-5.62327,17.52353,23.3,22,,0,154.5,1
URIQUE,09/03/19,27.2155555556,-107.9169444444,CH03,30.3,15,Sinaloa,Sierra,23.73456,8.35999,-6.56544,-6.64001,15.22278,23.1,23,,0,240.4,1
URIQUE,10/03/19,27.2155555556,-107.9169444444,CH03,28.7,16.3,Sinaloa,Sierra,22.31201,8.33417,-6.38799,-7.96583,14.38193,23.4,33,,0,199.8,1
URIQUE,11/03/19,27.2155555556,-107.9169444444,CH03,27.6,19,Sinaloa,Sierra,21.29947,9.77646,-6.30053,-9.22354,14.73422,22.3,33,,0,74.5,1
URIQUE,12/03/19,27.2155555556,-107.9169444444,CH03,24.4,11.7,Sinaloa,Sierra,16.85803,8.70758,-7.54197,-2.99242,12.2749,19.2,50,,5.1,59.4,1
URIQUE,13/03/19,27.2155555556,-107.9169444444,CH03,24.9,7.6,Sinaloa,Sierra,17.88068,2.9765,-7.01932,-4.6235,8.81549,13.4,63,,0,285.6,1
URIQUE,14/03/19,27.2155555556,-107.9169444444,CH03,29.1,11.8,Sinaloa,Sierra,23.87012,4.77118,-5.22988,-7.02882,12.46265,18.6,33,,0,272.4,1
CHINIPAS,08/03/19,27.3927777778,-108.5363888889,CH01,31.3,11.7,Sinaloa,Sierra,28.49237,14.22723,-2.80763,2.52723,20.34326,19.8,40,963.7,0,77.7,1
CHINIPAS,09/03/19,27.3927777778,-108.5363888889,CH01,30,8.9,Sinaloa,Sierra,25.94653,10.4913,-4.05347,1.5913,17.32324,19.7,39,961.4,0,237.8,1
CHINIPAS,10/03/19,27.3927777778,-108.5363888889,CH01,28.4,13.2,Sinaloa,Sierra,25.37921,11.26804,-3.02079,-1.93196,17.28506,22,40,961.6,0,163.8,1
CHINIPAS,11/03/19,27.3927777778,-108.5363888889,CH01,27.8,18.1,Sinaloa,Sierra,23.32999,12.43518,-4.47001,-5.66482,17.26794,21.6,38,961.9,0,59.3,1
CHINIPAS,12/03/19,27.3927777778,-108.5363888889,CH01,24.6,11.3,Sinaloa,Sierra,18.73483,11.48785,-5.86517,0.18785,14.32465,18.7,57,960.7,4.8,52.9,1
CHINIPAS,13/03/19,27.3927777778,-108.5363888889,CH01,25.9,8.9,Sinaloa,Sierra,20.35175,6.47742,-5.54825,-2.42258,12.04532,14.5,68,965,3.8,285.9,1
CHINIPAS,14/03/19,27.3927777778,-108.5363888889,CH01,30.3,7.4,Sinaloa,Sierra,26.35324,7.03357,-3.94676,-0.36643,14.92633,16.4,56,964,0,280.1,1
BS17,08/03/19,23.44,-109.43,BS17,-99,-99,B.C. Sureste,Sierra,29.87253,21.43872,-99,-99,24.76974,,,,,,0
BS17,09/03/19,23.44,-109.43,BS17,-99,-99,B.C. Sureste,Sierra,26.37628,20.13943,-99,-99,22.45685,,,,,,0
BS17,10/03/19,23.44,-109.43,BS17,-99,-99,B.C. Sureste,Sierra,24.86038,18.98129,-99,-99,21.80109,,,,,,0
BS17,11/03/19,23.44,-109.43,BS17,-99,-99,B.C. Sureste,Sierra,25.92377,20.59836,-99,-99,22.51529,,,,,,0
BS17,12/03/19,23.44,-109.43,BS17,-99,-99,B.C. Sureste,Sierra,24.88214,20.71204,-99,-99,22.42834,,,,,,0
BS17,13/03/19,23.44,-109.43,BS17,-99,-99,B.C. Sureste,Sierra,23.41208,17.03632,-99,-99,19.85785,,,,,,0
BS17,14/03/19,23.44,-109.43,BS17,-99,-99,B.C. Sureste,Sierra,23.05414,17.79343,-99,-99,20.15637,,,,,,0
BAHIA DE LORETO,08/03/19,26.0097222222,-111.3538888889,BS12,70,38,B.C. Sureste,Bajada,29.25363,17.37936,-40.74637,-20.62064,21.84268,62,1011.3,0,109.1,,1
BAHIA DE LORETO,09/03/19,26.0097222222,-111.3538888889,BS12,71,30,B.C. Sureste,Bajada,24.63345,15.02887,-46.36655,-14.97113,19.36829,55,1012.1,0,212.3,,1
BAHIA DE LORETO,10/03/19,26.0097222222,-111.3538888889,BS12,67,33,B.C. Sureste,Bajada,24.16147,16.57913,-42.83853,-16.42087,19.68726,53,1011.4,0,124.1,,1
BAHIA DE LORETO,11/03/19,26.0097222222,-111.3538888889,BS12,78,36,B.C. Sureste,Bajada,23.75613,16.72427,-54.24387,-19.27573,19.40628,65,1010.5,0,75.6,,1
BAHIA DE LORETO,12/03/19,26.0097222222,-111.3538888889,BS12,60,24,B.C. Sureste,Bajada,22.31772,15.34915,-37.68228,-8.65085,18.32721,43,1009.6,0,229.5,,1
BAHIA DE LORETO,13/03/19,26.0097222222,-111.3538888889,BS12,57,33,B.C. Sureste,Bajada,21.65695,12.65271,-35.34305,-20.34729,16.71909,47,1014,0,279.8,,1
BAHIA DE LORETO,14/03/19,26.0097222222,-111.3538888889,BS12,72,23,B.C. Sureste,Bajada,21.0538,14.31396,-50.9462,-8.68604,17.55344,52,1014.1,0,278.8,,1
LA PAZ,08/03/19,24.1286111111,-110.3205555556,BS11,34.4,28.4,B.C. Sureste,Llanura,30.21329,17.00198,-4.18671,-11.39802,22.3912,,,,,,1
LA PAZ,10/03/19,24.1286111111,-110.3205555556,BS11,29.4,20.9,B.C. Sureste,Llanura,25.8356,15.64783,-3.5644,-5.25217,20.13867,,,,,,1
LA PAZ,11/03/19,24.1286111111,-110.3205555556,BS11,26.7,23.1,B.C. Sureste,Llanura,26.65198,18.04651,-0.04802,-5.05349,21.20197,,,,,,1
LA PAZ,12/03/19,24.1286111111,-110.3205555556,BS11,25.8,18.8,B.C. Sureste,Llanura,23.70752,18.36343,-2.09248,-0.43657,20.29929,,,,,,1
LA PAZ,13/03/19,24.1286111111,-110.3205555556,BS11,25.6,17.9,B.C. Sureste,Llanura,23.51495,13.80441,-2.08505,-4.09559,18.10413,,,,,,1
LA PAZ,14/03/19,24.1286111111,-110.3205555556,BS11,24.5,20.8,B.C. Sureste,Llanura,24.17865,14.57004,-0.32135,-6.22996,18.93845,,,,,,1
STA ROSALIAob,08/03/19,27.3377777778,-112.2725,BS09,24.2,20.5,B.C. Centro Este,Bajada,24.76282,16.00873,0.56282,-4.49127,19.03409,22,47,1004.4,0,87.8,1
STA ROSALIAob,09/03/19,27.3377777778,-112.2725,BS09,22.2,13.8,B.C. Centro Este,Bajada,21.10828,12.13818,-1.09172,-1.66182,16.20886,17.2,51,1005.2,0,217.6,1
STA ROSALIAob,10/03/19,27.3377777778,-112.2725,BS09,19.7,16.3,B.C. Centro Este,Bajada,19.28857,12.94333,-0.41143,-3.35667,15.63318,17.3,50,1004.1,0,110.4,1
STA ROSALIAob,11/03/19,27.3377777778,-112.2725,BS09,21.4,14.4,B.C. Centro Este,Bajada,24.3595,12.3811,2.9595,-2.0189,17.01706,17.2,59,1002.9,0,234.4,1
STA ROSALIAob,12/03/19,27.3377777778,-112.2725,BS09,21.5,14.2,B.C. Centro Este,Bajada,20.49008,13.0643,-1.00992,-1.1357,16.16217,18,63,1001.2,1,219.4,1
STA ROSALIAob,13/03/19,27.3377777778,-112.2725,BS09,21.1,13.6,B.C. Centro Este,Bajada,21.91122,12.13293,0.81122,-1.46707,15.79523,17.4,51,1006.2,0,283.4,1
STA ROSALIAob,14/03/19,27.3377777778,-112.2725,BS09,20.8,14.4,B.C. Centro Este,Bajada,20.77655,11.94849,-0.02345,-2.45151,15.88782,17.1,56,1007.9,0,273,1
M AVILA CAMACHO,08/03/19,19.3202777778,-98.7555555556,MX30,17.4,10.5,Panuco,Sierra,28.11938,9.46085,10.71938,-1.03915,17.58182,11.8,57,730,0,290.8,1
M AVILA CAMACHO,09/03/19,19.3202777778,-98.7555555556,MX30,17.6,6.8,Panuco,Sierra,28.21683,9.65558,10.61683,2.85558,17.80417,12.1,57,728.6,0,217.7,1
M AVILA CAMACHO,10/03/19,19.3202777778,-98.7555555556,MX30,18.8,8.3,Panuco,Sierra,28.73419,10.45676,9.93419,2.15676,18.82315,13.2,59,729,0,243.6,1
M AVILA CAMACHO,11/03/19,19.3202777778,-98.7555555556,MX30,16,8.6,Panuco,Sierra,29.50931,10.62372,13.50931,2.02372,18.8902,,,,,,1
M AVILA CAMACHO,12/03/19,19.3202777778,-98.7555555556,MX30,18,16.5,Panuco,Sierra,27.66449,7.90402,9.66449,-8.59598,17.38284,,,,0,,1
M AVILA CAMACHO,13/03/19,19.3202777778,-98.7555555556,MX30,17.5,5.8,Panuco,Sierra,28.24054,7.59424,10.74054,1.79424,16.87094,11.2,46,727.8,0,312,1
M AVILA CAMACHO,14/03/19,19.3202777778,-98.7555555556,MX30,17.9,5.7,Panuco,Sierra,28.28793,9.57111,10.38793,3.87111,18.06134,11.1,63,728,0,289.2,1
PTO CORTES,08/03/19,24.4811111111,-111.8294444444,BS07,22.8,19.4,NaN,NaN,23.16055,17.21762,0.36055,-2.18238,19.42279,19.5,66,1014.3,0,,1
PTO CORTES,09/03/19,24.4811111111,-111.8294444444,BS07,20.9,15.9,NaN,NaN,21.13068,16.54773,0.23068,0.64773,18.78857,18.6,61,1013.4,0,,1
PTO CORTES,10/03/19,24.4811111111,-111.8294444444,BS07,23,16.2,NaN,NaN,23.27118,15.74384,0.27118,-0.45616,18.47836,17.9,61,1013.7,0,,1
PTO CORTES,11/03/19,24.4811111111,-111.8294444444,BS07,19,16.3,NaN,NaN,22.14346,16.85211,3.14346,0.55211,18.96255,17.4,66,1012.5,0,,1
PTO CORTES,12/03/19,24.4811111111,-111.8294444444,BS07,20.3,15.5,NaN,NaN,20.24667,16.86209,-0.05333,1.36209,18.75479,18.1,68,1013.4,1.8,,1
PTO CORTES,13/03/19,24.4811111111,-111.8294444444,BS07,21.7,14.2,NaN,NaN,20.95801,14.26334,-0.74199,0.06334,17.50946,17.8,61,1016.5,0,,1
PTO CORTES,14/03/19,24.4811111111,-111.8294444444,BS07,23.3,15.5,NaN,NaN,23.56509,14.96317,0.26509,-0.53683,17.93063,17.7,63,1015.3,0,,1
SAN JUANICO,08/03/19,26.2575,-112.4786111111,BS05,25.3,16.3,B.C. Suroeste,NaN,23.10211,15.50082,-2.19789,-0.79918,18.77167,19.7,74,1013,0,153.7,1
SAN JUANICO,09/03/19,26.2575,-112.4786111111,BS05,24.9,11.3,B.C. Suroeste,NaN,22.45065,10.85803,-2.44935,-0.44197,16.80737,18.3,57,1012.1,0,235.7,1
SAN JUANICO,10/03/19,26.2575,-112.4786111111,BS05,19.5,14.5,B.C. Suroeste,NaN,19.72028,13.77759,0.22028,-0.72241,16.15863,17.3,59,1012.2,0,86.7,1
SAN JUANICO,11/03/19,26.2575,-112.4786111111,BS05,20.1,13.2,B.C. Suroeste,NaN,21.73792,12.75195,1.63792,-0.44805,16.40851,16.2,74,1011.2,0,151,1
SAN JUANICO,12/03/19,26.2575,-112.4786111111,BS05,20.4,14.6,B.C. Suroeste,NaN,18.53925,13.55588,-1.86075,-1.04412,16.03,17.4,81,1011.5,9.4,289.7,1
SAN JUANICO,13/03/19,26.2575,-112.4786111111,BS05,21.2,12.1,B.C. Suroeste,NaN,21.30164,12.17407,0.10164,0.07407,15.7453,16.8,75,1015.2,0,306.4,1
SAN JUANICO,14/03/19,26.2575,-112.4786111111,BS05,24.2,12.3,B.C. Suroeste,NaN,23.979,11.62653,-0.221,-0.67347,16.87292,17.3,75,1014.1,0,286,1
JAUMAVE,08/03/19,23.4075,-99.3752777778,TM31,33,14,Panuco,Llanura,33.25574,13.17975,0.25574,-0.82025,21.37906,22.1,66,930,0,305,1
JAUMAVE,09/03/19,23.4075,-99.3752777778,TM31,37.1,13.6,Panuco,Llanura,37.5585,15.03665,0.4585,1.43665,24.12885,23.6,63,926,0,303,1
JAUMAVE,10/03/19,23.4075,-99.3752777778,TM31,35,15.6,Panuco,Llanura,35.84109,16.41031,0.84109,0.81031,24.64493,25.5,52,927.4,0,303,1
JAUMAVE,11/03/19,23.4075,-99.3752777778,TM31,32.3,16.4,Panuco,Llanura,31.35275,16.23328,-0.94725,-0.16672,22.90762,24.3,63,930.6,0,300.9,1
JAUMAVE,12/03/19,23.4075,-99.3752777778,TM31,31,18.6,Panuco,Llanura,28.22052,16.20633,-2.77948,-2.39367,21.08502,24.5,62,931.3,0,274.7,1
JAUMAVE,13/03/19,23.4075,-99.3752777778,TM31,38.5,20.5,Panuco,Llanura,38.47427,15.90942,-0.02573,-4.59058,24.65149,27.7,58,923.6,0,320,1
JAUMAVE,14/03/19,23.4075,-99.3752777778,TM31,34.6,19.6,Panuco,Llanura,32.56567,15.12518,-2.03433,-4.47482,23.85455,26.7,60,925,0,309.4,1
SAN LUCAS,08/03/19,22.8811111111,-109.9266666667,BS03,30.3,21.3,B.C. Sureste,Lomer?o,26.80066,20.20825,-3.49934,-1.09175,22.98956,25.7,30,983.9,0,286.5,1
SAN LUCAS,09/03/19,22.8811111111,-109.9266666667,BS03,28.4,18.9,B.C. Sureste,Lomer?o,24.95328,19.81952,-3.44672,0.91952,22.25281,23.4,45,983.1,0,264.7,1
SAN LUCAS,10/03/19,22.8811111111,-109.9266666667,BS03,26.8,17.2,B.C. Sureste,Lomer?o,24.59875,18.49182,-2.20125,1.29182,21.16223,21.1,65,983.5,0,280.2,1
SAN LUCAS,11/03/19,22.8811111111,-109.9266666667,BS03,26.6,17.3,B.C. Sureste,Lomer?o,24.12476,20.19446,-2.47524,2.89446,21.79968,21.8,58,983.1,0,239.7,1
SAN LUCAS,12/03/19,22.8811111111,-109.9266666667,BS03,22.1,17.4,B.C. Sureste,Lomer?o,22.61206,20.17892,0.51206,2.77892,21.29926,19.2,70,984,0,236.5,1
SAN LUCAS,13/03/19,22.8811111111,-109.9266666667,BS03,26,14.5,B.C. Sureste,Lomer?o,22.58252,16.48523,-3.41748,1.98523,19.27646,19.1,47,985.8,0,303.2,1
SAN LUCAS,14/03/19,22.8811111111,-109.9266666667,BS03,25.5,14.9,B.C. Sureste,Lomer?o,23.97644,17.427,-1.52356,2.527,20.27783,19.6,56,984.6,0,309.3,1
ISLA CEDROS,08/03/19,28.0344444444,-115.2097222222,BC11,18,16,NaN,NaN,17.09415,15.94058,-0.90585,-0.05942,16.44379,16.5,70,1012,0,,1
ISLA CEDROS,09/03/19,28.0344444444,-115.2097222222,BC11,17.4,13.9,NaN,NaN,16.40738,14.57697,-0.99262,0.67697,15.10626,15.2,50,1011.7,0,,1
ISLA CEDROS,10/03/19,28.0344444444,-115.2097222222,BC11,16.7,13.7,NaN,NaN,15.76126,14.05173,-0.93874,0.35173,14.59119,14.8,50,1010.3,0,,1
ISLA CEDROS,11/03/19,28.0344444444,-115.2097222222,BC11,15.1,12.3,NaN,NaN,16.67099,14.17838,1.57099,1.87838,15.11118,13.8,63,1008.1,0.5,,1
ISLA CEDROS,12/03/19,28.0344444444,-115.2097222222,BC11,16.7,13.3,NaN,NaN,16.59744,13.63449,-0.10256,0.33449,15.23618,14.6,71,1005.2,3,,1
ISLA CEDROS,13/03/19,28.0344444444,-115.2097222222,BC11,17,14.3,NaN,NaN,16.27887,14.61612,-0.72113,0.31612,15.39401,15.4,59,1012,0,,1
ISLA CEDROS,14/03/19,28.0344444444,-115.2097222222,BC11,18.8,13.6,NaN,NaN,18.31143,14.18912,-0.48857,0.58912,15.40976,15.5,55,1013.2,0,,1
SAN FELIPE,08/03/19,31.0280555556,-114.8466666667,BC08,23.8,16.7,B.C. Noreste,Bajada,20.12772,10.22885,-3.67228,-6.47115,14.66675,17.7,,1009.3,0,185.3,1
SAN FELIPE,09/03/19,31.0280555556,-114.8466666667,BC08,19.4,9.2,B.C. Noreste,Bajada,17.80988,5.76663,-1.59012,-3.43337,11.5759,13.8,,1012.1,0,173.7,1
SAN FELIPE,10/03/19,31.0280555556,-114.8466666667,BC08,18.5,6.6,B.C. Noreste,Bajada,19.31805,6.07465,0.81805,-0.52535,12.02832,12.6,,1009.2,0,259.6,1
SAN FELIPE,11/03/19,31.0280555556,-114.8466666667,BC08,16.8,9.6,B.C. Noreste,Bajada,17.78391,8.09564,0.98391,-1.50436,11.69266,13.6,,1009.2,2,65,1
